,age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,salary
5949,24,23.42682219826426,0.0,0.0,20,3,14,1,13,1,3,0,39,0
5950,24,20.77337990638379,0.0,0.0,35,3,1,2,12,1,3,0,39,0
5951,23,21.250398828584537,0.0,0.0,50,3,8,1,10,1,3,1,39,0
5952,27,20.93913227013857,0.0,0.0,45,3,8,1,10,1,3,1,39,0
5953,25,19.74630744624498,0.0,0.0,40,3,10,1,1,1,3,0,39,0
5954,29,21.185756371769422,0.0,0.0,40,3,14,1,1,1,3,0,39,0
5955,42,19.89225748894578,0.0,0.0,37,3,14,0,7,2,3,0,39,1
5956,51,18.449089882696683,0.0,0.0,40,3,10,0,3,0,3,1,39,0
5957,31,18.07569572719386,0.0,2.2911895908858755,40,3,7,0,3,0,3,1,39,0
5958,59,24.482845211107858,0.0,0.0,40,3,3,0,7,0,3,1,26,0
5959,29,16.97357983298517,0.0,0.0,40,3,10,0,8,2,3,0,39,0
5960,18,16.755406748738253,0.0,0.0,20,3,10,1,1,1,3,0,39,0
5961,24,21.17294100237877,0.0,0.0,36,3,10,0,3,2,3,0,39,0
5962,38,18.09306856253574,0.0,0.0,40,2,14,2,4,1,3,1,39,0
5963,36,20.869014978341507,0.0,0.0,28,3,10,1,9,1,1,0,0,0
5964,34,17.349973887871005,0.0,0.0,50,4,10,2,4,1,3,1,39,0
5965,42,23.85425502365183,0.0,2.323929576704881,70,4,8,0,4,0,3,1,39,1
5966,45,22.1922438085987,0.0,0.0,35,4,2,2,3,1,1,1,39,0
5967,21,17.365319083838333,0.0,0.0,40,3,7,1,14,1,3,1,39,0
5968,64,20.174789030406888,2.7024461054414277,0.0,60,3,9,0,10,0,3,1,2,1
5969,32,20.0808830210756,0.0,0.0,40,3,10,1,7,1,1,1,39,0
5970,45,21.28936928888408,0.0,0.0,40,3,8,1,10,1,3,1,39,1
5971,53,17.66656031393046,0.0,0.0,40,3,4,0,7,0,0,1,25,0
5972,42,20.735235641117878,0.0,0.0,16,3,10,0,3,0,3,1,39,0
5973,32,20.16134945405934,0.0,0.0,40,3,10,2,8,1,3,0,39,0
5974,49,18.446421892805702,0.0,0.0,40,3,10,0,7,0,3,1,39,0
5975,62,24.63782133468279,0.0,0.0,24,3,4,0,5,0,3,1,26,0
5976,28,15.177419915259497,0.0,0.0,45,3,8,0,4,0,3,1,39,0
5977,29,19.15286889196134,0.0,0.0,50,0,9,0,0,0,3,1,39,1
5978,32,19.792770124071993,0.0,0.0,35,3,10,1,5,1,3,1,39,0
5979,37,18.09306856253574,0.0,2.391522527748024,50,3,0,1,14,1,3,1,39,1
5980,38,20.6063341593757,0.0,0.0,50,3,8,0,4,0,0,1,24,1
5981,44,22.048323832277276,0.0,0.0,25,2,10,2,14,1,3,1,39,0
5982,19,19.407567778884665,0.0,0.0,40,3,10,1,14,1,3,1,39,0
5983,22,24.624085993541915,0.0,0.0,40,0,14,1,0,1,3,1,39,0
5984,24,21.23981386697819,0.0,0.0,40,3,8,1,10,1,3,0,39,0
5985,58,18.59493481881505,0.0,0.0,50,3,10,0,4,0,3,1,39,1
5986,56,18.13982324032283,0.0,0.0,40,3,8,2,8,1,3,0,39,0
5987,37,24.91681776305994,0.0,0.0,40,3,0,2,3,1,3,0,39,0
5988,43,20.062302029245576,0.0,0.0,40,3,14,2,7,1,3,1,39,0
5989,32,24.306088069294315,0.0,0.0,40,3,10,0,3,0,3,1,39,0
5990,34,14.573968744683105,0.0,0.0,40,3,8,1,12,1,1,0,39,0
5991,44,18.326282936270278,0.0,0.0,50,3,6,2,8,1,3,0,39,0
5992,28,20.700995444635435,0.0,0.0,40,3,10,1,6,1,3,1,39,0
5993,35,20.514810699940345,0.0,0.0,35,3,10,2,8,1,3,0,39,0
5994,38,22.127987541363975,0.0,0.0,40,3,10,0,7,0,3,1,39,0
5995,26,19.691726779221387,0.0,0.0,40,3,14,1,13,1,3,0,39,0
5996,20,23.26754811533775,0.0,0.0,60,3,1,1,14,1,3,1,39,0
5997,24,21.149777527375672,0.0,0.0,60,3,10,0,3,0,3,1,26,1
5998,40,17.408174837707296,0.0,0.0,45,3,10,2,3,1,3,1,39,0
5999,23,23.875774943429047,0.0,0.0,40,3,10,1,3,1,3,1,39,0
6000,79,17.05544765496401,0.0,0.0,7,2,1,0,4,0,3,1,39,0
6001,44,22.425910573308016,0.0,0.0,42,3,0,2,1,1,2,0,39,0
6002,51,14.483154685151653,3.5938096706605864,0.0,50,3,11,0,10,2,3,0,39,1
6003,30,19.836858445451206,0.0,0.0,40,3,10,0,7,0,3,1,39,0
6004,52,17.751905020315988,2.4432941369815784,0.0,48,3,7,0,12,0,3,1,39,1
6005,41,20.670718362906257,0.0,0.0,40,3,8,0,4,0,3,1,0,1
6006,33,17.472738111642784,0.0,0.0,40,3,4,0,5,0,0,1,30,0
6007,50,17.787637932314645,0.0,0.0,45,3,8,2,4,1,3,1,39,1
6008,51,18.412192955811015,2.6868589810723695,0.0,40,3,7,0,13,0,3,1,39,1
6009,41,18.661801407710513,0.0,0.0,40,3,10,1,7,1,3,1,39,0
6010,35,20.875668350828125,0.0,0.0,30,3,8,0,12,2,3,0,39,1
6011,34,19.929218888310096,2.6868589810723695,0.0,40,3,14,0,4,0,3,1,39,1
6012,28,14.073759073191468,0.0,0.0,45,3,8,1,10,1,3,1,39,0
6013,31,19.127733675509305,0.0,0.0,40,3,7,2,12,1,3,1,39,0
6014,22,26.67063388023062,0.0,0.0,40,3,10,1,6,1,3,1,39,0
6015,67,20.69352326432775,2.3666276988930512,0.0,15,0,10,2,0,1,3,0,39,0
6016,65,20.96576780778889,2.7630371726950878,0.0,40,3,10,0,12,0,3,1,39,1
6017,39,19.369287418975528,0.0,0.0,50,4,10,0,12,0,3,1,39,1
6018,23,27.224636171057764,0.0,0.0,40,3,14,1,13,1,3,1,39,0
6019,29,20.569233585860104,0.0,0.0,50,4,7,0,12,0,3,1,39,0
6020,57,20.893178632711145,0.0,0.0,60,4,0,2,4,1,3,1,39,1
6021,47,16.866281145861052,0.0,0.0,35,3,14,2,8,1,3,0,39,0
6022,51,23.766544811887616,0.0,0.0,60,2,10,0,14,0,1,1,39,0
6023,34,23.34659073775773,0.0,0.0,40,3,10,0,6,0,1,1,39,0
6024,52,20.322192926374353,0.0,0.0,60,3,10,0,4,0,3,1,39,1
6025,29,22.150634042949907,0.0,0.0,40,3,10,0,10,0,3,1,39,1
6026,29,23.35542632825179,0.0,0.0,40,3,10,0,3,0,3,1,39,0
6027,25,20.302594465748452,0.0,0.0,40,2,14,0,5,0,3,1,39,0
6028,21,19.667979554863372,0.0,0.0,40,3,14,1,8,1,3,0,39,0
6029,38,20.669557733062206,0.0,0.0,40,3,8,2,10,1,3,0,39,0
6030,55,19.947134512136238,0.0,0.0,50,4,10,0,12,0,3,1,39,1
6031,61,21.83319897735989,0.0,0.0,30,3,8,2,12,1,3,0,39,0
6032,34,17.624333396382493,2.7368121251099207,0.0,60,3,7,1,1,1,0,0,39,1
6033,41,23.145103352657273,0.0,0.0,40,3,8,0,1,0,3,1,39,0
6034,27,21.7437010704259,0.0,0.0,43,2,7,1,1,1,3,1,39,0
6035,78,23.714360081351433,3.5938096706605864,0.0,20,4,8,1,4,1,3,1,39,1
6036,40,20.311819073180367,0.0,0.0,40,3,10,0,14,0,3,1,39,1
6037,26,21.763906013675356,0.0,0.0,75,4,5,0,14,0,3,1,39,0
6038,43,18.79996863644714,0.0,0.0,60,3,10,0,8,0,0,1,24,0
6039,55,17.943060295806006,0.0,0.0,20,0,10,2,0,1,3,0,39,0
6040,25,23.526383926632082,0.0,0.0,40,3,7,0,13,0,3,1,26,0
6041,26,21.848220503191893,0.0,0.0,48,4,14,1,8,1,3,0,39,0
6042,43,19.69735577389305,0.0,0.0,68,3,10,0,12,0,3,1,39,1
6043,25,19.49622060100782,0.0,0.0,40,3,14,1,8,1,3,1,31,0
6044,22,22.46166758504085,0.0,0.0,30,3,14,1,1,1,1,0,23,0
6045,52,23.657581432442484,0.0,0.0,55,4,10,0,3,0,3,1,39,1
6046,61,19.679273486321037,2.376072545180097,0.0,5,3,10,0,1,2,3,0,39,0
6047,42,18.820327920927603,0.0,0.0,40,3,8,1,12,1,3,1,39,0
6048,21,23.53818232083521,0.0,0.0,40,3,7,1,1,1,3,0,39,0
6049,44,20.95925420412981,0.0,0.0,40,3,10,0,14,0,2,1,39,0
6050,65,20.936326910970397,2.3621912343613007,0.0,40,3,10,0,3,0,3,1,12,0
6051,56,19.046736443120665,0.0,0.0,10,0,10,2,0,1,3,1,39,0
6052,33,24.136490371378866,0.0,0.0,40,1,7,2,8,1,3,1,39,0
6053,22,21.232556897971932,0.0,0.0,40,3,0,1,1,1,3,0,39,0
6054,43,17.015549586862612,0.0,0.0,24,3,10,2,7,1,3,0,39,0
6055,45,20.013735843016164,0.0,0.0,42,3,10,2,4,1,3,1,39,0
6056,42,18.149281465383844,0.0,0.0,42,3,10,2,12,1,3,0,39,0
6057,37,25.318470738029564,0.0,0.0,40,3,10,2,5,1,2,1,26,0
6058,56,20.982079438766032,0.0,0.0,40,3,6,2,3,1,3,1,39,0
6059,35,20.111009836483102,0.0,0.0,16,0,0,2,0,1,3,0,0,0
6060,40,17.948899749592602,0.0,0.0,32,3,7,2,1,1,1,0,39,0
6061,31,13.635815805371655,0.0,0.0,55,3,8,0,12,0,3,1,39,0
6062,26,14.434190877554817,0.0,0.0,40,3,8,0,10,0,3,1,39,0
6063,26,18.03466482304021,0.0,0.0,40,2,8,1,10,1,3,1,39,0
6064,42,17.35375420893184,0.0,0.0,70,3,8,0,4,0,3,1,39,0
6065,45,23.11692406196094,0.0,0.0,40,4,10,0,4,0,0,1,3,0
6066,47,15.416206413361943,2.7024461054414277,0.0,50,2,14,0,10,0,1,1,39,1
6067,22,26.538470623795128,0.0,0.0,40,3,14,0,7,0,3,1,26,0
6068,33,24.87326352487776,0.0,0.0,40,3,8,1,4,1,3,1,39,0
6069,37,22.56544640734698,0.0,0.0,50,3,10,1,14,1,1,1,39,0
6070,48,20.750026124189237,0.0,0.0,98,4,10,0,5,0,3,1,39,0
6071,57,23.142400990845207,0.0,0.0,8,4,0,0,3,0,3,1,39,0
6072,47,19.313763152337422,0.0,0.0,60,3,14,2,1,1,3,0,39,0
6073,58,14.503355881001594,0.0,0.0,40,2,6,0,14,0,3,1,39,0
6074,55,20.293805966440726,0.0,0.0,40,3,1,2,1,1,3,0,39,0
6075,52,19.11135144945251,0.0,0.0,55,3,14,0,3,0,3,1,39,0
6076,29,20.804155656961903,0.0,0.0,40,3,8,1,10,1,3,1,39,0
6077,42,20.598586830111326,0.0,0.0,40,3,11,1,10,1,3,0,39,0
6078,23,14.689451335421959,0.0,0.0,60,3,10,2,3,1,3,1,39,0
6079,23,17.127999565617138,0.0,0.0,30,3,2,1,8,1,3,0,39,0
6080,46,22.4939605317196,0.0,0.0,60,4,7,0,4,0,3,1,39,0
6081,30,20.83396611516969,0.0,0.0,40,3,14,1,7,1,3,1,39,0
6082,43,25.097555488640584,0.0,2.311929867334273,70,4,8,0,10,2,3,0,39,1
6083,25,15.682378129566187,0.0,0.0,30,3,14,1,1,1,3,0,39,0
6084,32,22.821954925041798,0.0,0.0,80,3,10,0,14,0,3,1,39,1
6085,56,21.88807151506017,0.0,0.0,40,3,6,0,14,0,1,1,39,0
6086,33,13.636013010045986,0.0,0.0,43,3,10,0,14,0,3,1,39,0
6087,19,18.31143939966117,0.0,0.0,10,2,14,1,1,1,3,1,39,0
6088,20,18.014386036486204,0.0,0.0,18,3,14,1,12,1,3,0,39,0
6089,34,21.691642715804736,0.0,0.0,40,3,14,0,1,0,3,1,39,0
6090,34,23.497918055508052,0.0,0.0,40,3,6,2,8,1,3,0,39,0
6091,55,23.779179523545242,0.0,0.0,40,4,10,0,3,0,3,1,39,0
6092,55,20.48262290242938,0.0,0.0,23,3,6,0,13,2,3,0,39,0
6093,31,21.501884806283222,0.0,0.0,45,3,14,1,12,1,3,1,39,0
6094,30,22.324456993833483,0.0,0.0,40,3,10,2,8,1,3,0,39,0
6095,31,24.343589038613857,0.0,0.0,40,3,10,2,8,1,3,1,39,0
6096,51,19.280154570065022,0.0,2.310428521324417,40,3,10,2,7,1,3,1,39,0
6097,59,14.9701331376259,0.0,0.0,40,3,10,0,3,0,3,1,39,0
6098,58,18.51348642017732,0.0,0.0,36,3,10,2,1,1,1,0,39,0
6099,40,20.996732851712633,0.0,0.0,40,3,6,0,6,0,3,1,39,0
6100,54,18.53829670900013,0.0,0.0,40,3,10,0,3,0,1,1,39,0
6101,25,17.35552388987961,0.0,2.323929576704881,40,2,8,0,10,0,3,1,39,1
6102,18,13.990058658035824,0.0,0.0,30,3,1,1,5,1,3,1,39,0
6103,41,18.47055094457347,0.0,0.0,40,3,14,0,3,0,3,1,39,0
6104,57,21.419580544120592,0.0,0.0,40,3,0,2,8,1,3,0,39,0
6105,37,20.259739936875075,0.0,0.0,40,3,10,0,4,0,3,1,39,1
6106,46,20.435153487557283,0.0,0.0,24,3,10,1,8,1,3,0,39,0
6107,39,20.207498437041156,0.0,0.0,38,3,10,1,8,1,3,0,39,0
6108,19,24.74804051299757,0.0,0.0,40,3,10,1,3,1,3,0,39,0
6109,41,24.72086367683074,0.0,0.0,40,3,7,0,7,0,3,1,39,0
6110,54,24.141449301759824,0.0,0.0,41,3,10,1,1,1,3,1,39,0
6111,39,17.40224814930591,0.0,0.0,40,3,11,0,4,0,3,1,39,1
6112,41,16.924596485561743,0.0,0.0,40,3,10,0,3,0,3,1,39,1
6113,26,22.04648096179802,0.0,0.0,30,3,13,1,10,1,3,0,39,0
6114,57,19.354373609243655,0.0,0.0,50,3,10,0,1,0,3,1,39,0
6115,33,13.58704133163027,0.0,0.0,40,2,14,0,11,0,3,1,39,1
6116,56,21.273599067474844,0.0,0.0,40,3,14,0,4,0,3,1,39,1
6117,60,20.79851717331504,0.0,0.0,40,3,10,0,7,0,3,1,39,0
6118,22,16.398328809732856,0.0,0.0,70,3,10,1,14,1,3,1,39,0
6119,58,20.456827216619814,0.0,0.0,40,3,2,0,14,1,3,1,39,0
6120,48,21.29669776737477,2.7982765804562932,0.0,50,1,11,2,4,1,3,0,39,1
6121,45,22.054502240535207,2.7024461054414277,0.0,55,2,11,0,10,0,3,1,39,1
6122,18,16.36888181447428,0.0,0.0,40,3,10,1,12,1,0,0,39,0
6123,56,17.20307940484792,0.0,0.0,40,3,10,2,8,1,3,0,39,0
6124,48,19.234611227570294,0.0,0.0,60,3,10,0,3,0,3,1,39,1
6125,40,23.165501841129398,0.0,2.3585006108594393,48,3,8,1,13,1,0,0,30,0
6126,38,18.236674780053477,0.0,0.0,32,3,10,2,8,1,3,1,39,0
6127,58,18.170696091451067,0.0,0.0,40,3,14,2,1,1,3,0,39,0
6128,23,22.01911013460085,0.0,0.0,50,3,14,1,4,1,3,1,39,0
6129,63,17.255333566865215,0.0,0.0,40,3,14,0,10,0,3,1,0,0
6130,51,24.00844100297349,0.0,0.0,45,3,8,2,10,1,3,1,39,0
6131,22,23.23684409931453,0.0,0.0,40,0,4,0,0,2,2,0,26,0
6132,44,14.572272448732049,0.0,0.0,70,3,10,0,5,0,3,1,39,0
6133,46,20.041650959086034,0.0,0.0,40,1,14,2,13,1,3,1,39,0
6134,64,21.43802572014139,0.0,0.0,40,2,8,0,1,0,3,1,39,0
6135,32,23.307653702442387,0.0,0.0,40,3,8,0,4,0,1,1,9,1
6136,31,21.31825088141619,0.0,0.0,40,3,14,0,1,0,3,1,39,0
6137,36,22.09700398212946,0.0,0.0,50,3,7,0,12,0,3,1,39,1
6138,21,13.139852617482513,0.0,0.0,50,3,10,1,8,1,3,0,39,0
6139,30,18.129217468656574,0.0,0.0,40,3,14,0,3,0,3,1,39,0
6140,31,18.387993976638555,0.0,0.0,40,3,7,1,8,1,1,0,39,0
6141,54,20.37320456864481,0.0,2.333437561665346,50,3,10,0,14,0,3,1,39,0
6142,59,21.075421456465175,0.0,0.0,40,2,6,0,8,0,3,1,39,0
6143,28,20.910234850491243,0.0,0.0,20,2,11,0,10,2,3,0,39,1
6144,57,27.38683380148164,0.0,0.0,40,3,10,2,1,1,3,0,39,0
6145,44,16.79322515404371,0.0,0.0,45,3,10,0,3,0,3,1,39,0
6146,53,19.93344981673481,0.0,0.0,60,3,14,2,4,1,3,1,39,0
6147,58,21.273599067474844,0.0,0.0,60,4,14,0,4,0,3,1,39,1
6148,19,20.758695216043964,0.0,0.0,20,3,14,1,8,1,3,0,39,0
6149,39,20.22982074816327,0.0,0.0,50,3,7,0,4,0,3,1,39,1
6150,31,17.011539232986042,0.0,0.0,70,3,14,0,4,2,0,0,35,0
6151,27,14.073759073191468,0.0,0.0,40,3,10,0,3,0,3,1,39,0
6152,46,22.060116589950596,0.0,0.0,40,2,6,2,8,1,1,0,39,0
6153,37,19.822976026487712,0.0,0.0,40,4,11,1,4,1,3,1,39,0
6154,27,19.179216812456254,0.0,0.0,40,3,8,1,12,1,1,0,39,0
6155,33,21.25347228134904,0.0,0.0,55,3,14,1,14,1,3,1,39,0
6156,20,23.562528712317345,0.0,0.0,16,3,14,1,8,1,3,1,39,0
6157,55,20.707896495681393,0.0,0.0,45,3,10,2,3,1,3,1,39,0
6158,39,17.73583970870677,0.0,0.0,40,3,7,1,12,1,3,0,39,0
6159,41,19.39983394715765,0.0,0.0,40,3,10,1,8,1,3,0,39,0
6160,30,20.081469599604297,0.0,0.0,40,3,8,1,10,1,3,0,39,0
6161,39,20.79323561693388,0.0,0.0,40,3,8,2,12,1,3,1,39,0
6162,28,20.583696579286034,0.0,0.0,50,3,10,2,4,1,3,0,39,0
6163,25,25.009067066105956,0.0,0.0,24,3,14,1,12,1,3,1,39,0
6164,31,17.17699474437209,0.0,0.0,50,3,10,0,3,0,3,1,39,0
6165,51,13.161617424475605,0.0,0.0,60,3,10,0,14,0,3,1,39,0
6166,24,18.35339604388946,0.0,0.0,40,3,8,1,1,1,3,1,39,0
6167,70,28.31548691111066,0.0,0.0,32,3,10,2,11,1,3,0,39,0
6168,23,20.657969025004263,0.0,0.0,40,3,14,1,1,1,3,1,39,0
6169,61,20.075570601353277,0.0,0.0,40,3,10,2,4,1,3,0,39,0
6170,45,22.183821494713992,0.0,0.0,55,4,5,0,4,0,3,1,39,1
6171,47,20.33076618597557,2.5176471042739137,0.0,60,3,10,0,6,0,3,1,39,0
6172,56,25.681938709134418,0.0,0.0,50,3,14,2,8,1,3,0,39,0
6173,79,18.639450889547085,3.0061809281764957,0.0,35,3,9,0,10,0,3,1,8,1
6174,20,20.329278550785723,0.0,0.0,15,3,14,1,1,1,3,0,39,0
6175,30,22.764934029332437,0.0,0.0,40,3,10,1,3,1,0,1,40,0
6176,27,22.78142348972576,0.0,0.0,25,3,8,0,12,0,3,1,0,0
6177,40,21.76077696114397,0.0,0.0,40,3,8,0,12,0,3,1,39,1
6178,60,19.779893055464846,0.0,0.0,5,0,10,0,0,0,3,1,39,0
6179,58,20.521959076669,0.0,0.0,40,3,10,0,3,0,3,1,39,1
6180,71,20.102121425184052,0.0,0.0,2,4,13,0,5,0,3,1,39,0
6181,50,20.555488453793924,0.0,0.0,60,3,13,0,10,0,3,1,39,1
6182,29,20.697725599314506,0.0,0.0,40,2,14,1,4,1,3,1,20,0
6183,33,21.33695986770417,2.469683725201101,0.0,35,3,0,2,8,1,3,0,39,0
6184,60,12.822999497814072,0.0,0.0,40,2,10,0,11,0,2,1,39,1
6185,33,20.502928450660967,0.0,0.0,50,3,7,1,1,1,3,1,39,0
6186,43,20.09972045512927,0.0,0.0,35,3,8,0,8,2,3,0,0,1
6187,33,25.065375118290863,0.0,0.0,40,3,0,1,6,1,1,1,39,0
6188,33,21.02713126515957,0.0,0.0,52,3,10,0,1,2,3,0,39,0
6189,32,25.806830344894696,0.0,0.0,45,2,10,0,11,0,3,1,39,0
6190,21,18.651638030563635,0.0,0.0,9,3,14,1,8,1,3,0,39,0
6191,38,15.089055617813035,0.0,0.0,40,3,10,0,10,2,3,0,39,0
6192,38,22.556825513637012,0.0,0.0,35,3,14,0,1,2,3,0,39,1
6193,39,20.86106107527485,0.0,0.0,30,2,14,2,4,1,1,0,39,0
6194,17,21.09824481548722,0.0,0.0,15,3,1,1,12,1,3,0,39,0
6195,21,24.107600319999694,0.0,0.0,40,3,14,0,1,0,3,1,39,0
6196,42,21.420318249049114,0.0,0.0,20,3,14,0,13,0,3,1,39,1
6197,42,20.756095628904642,0.0,0.0,40,3,10,0,4,2,3,0,39,1
6198,36,20.41808191473535,0.0,0.0,40,3,1,2,8,1,3,0,39,0
6199,32,22.388422427230047,0.0,0.0,50,3,14,2,4,1,3,0,39,1
6200,37,25.39413319531194,0.0,0.0,40,4,8,0,10,0,3,1,39,1
6201,28,18.60406551778068,0.0,0.0,40,3,8,1,12,1,3,1,39,0
6202,37,20.646275562548947,0.0,0.0,40,3,7,0,3,0,3,1,39,0
6203,50,20.664856598171603,0.0,0.0,60,3,10,2,10,1,2,0,33,0
6204,49,15.772347929869985,0.0,0.0,40,3,1,0,3,0,3,1,39,0
6205,40,19.56474660673319,0.0,0.0,40,3,11,0,4,0,3,1,39,1
6206,40,23.85425502365183,0.0,0.0,40,3,14,0,8,0,3,1,39,0
6207,49,19.556328815286342,0.0,0.0,40,3,14,0,3,0,3,1,39,0
6208,35,23.146333218825113,2.7368121251099207,0.0,40,1,11,1,4,1,3,1,39,1
6209,33,23.25018267481763,0.0,0.0,40,2,10,2,11,1,3,1,39,0
6210,24,17.229632511316424,0.0,0.0,40,3,10,1,3,1,3,1,39,0
6211,41,19.44773058765759,0.0,0.0,40,3,11,1,1,1,3,0,39,0
6212,43,25.174140050644617,0.0,0.0,40,3,14,0,13,0,1,1,23,1
6213,36,23.067121564933863,0.0,2.3139646691309244,60,4,10,0,5,0,3,1,39,1
6214,84,19.843708754136355,0.0,0.0,20,4,8,0,5,0,3,1,39,0
6215,23,22.58652160140321,0.0,0.0,40,3,10,1,12,1,3,1,39,0
6216,41,19.754646952387123,0.0,0.0,50,3,8,0,10,0,3,1,39,1
6217,55,19.294614561137863,0.0,2.323929576704881,45,3,10,0,4,0,3,1,39,1
6218,30,26.89336475309913,0.0,0.0,45,4,14,1,3,1,3,1,39,0
6219,46,20.460768461688023,0.0,0.0,40,3,7,0,1,0,0,1,19,0
6220,55,23.852707761238236,0.0,2.3139646691309244,40,3,14,0,4,0,3,1,39,1
6221,34,23.71827699923907,0.0,0.0,40,3,14,1,1,1,3,1,39,0
6222,54,20.118167354549154,0.0,0.0,60,4,11,2,12,1,3,1,39,0
6223,27,16.392542905147295,0.0,0.0,40,3,14,1,1,1,1,1,39,0
6224,52,16.5368266049504,0.0,0.0,40,2,11,0,10,2,3,0,39,1
6225,36,24.885503836519586,3.5938096706605864,0.0,40,3,14,0,1,2,1,0,39,1
6226,25,22.724415734780887,0.0,0.0,40,4,10,1,10,1,3,1,39,0
6227,52,24.27977391774818,0.0,0.0,55,3,8,0,4,0,3,1,39,1
6228,24,24.07760312177358,0.0,0.0,50,3,10,2,4,1,2,0,39,0
6229,36,20.88758452209038,0.0,0.0,40,3,10,1,1,1,1,0,39,0
6230,31,21.25373268216951,0.0,0.0,40,3,10,0,6,0,3,1,39,0
6231,66,13.307636747514241,0.0,0.0,20,0,14,0,0,0,3,1,39,0
6232,90,19.873205576107935,2.7996334800644576,0.0,50,4,8,0,10,0,3,1,39,0
6233,67,21.018332529164315,3.0061809281764957,0.0,60,3,11,0,10,0,3,1,39,1
6234,22,22.786264037430076,2.3936952402423373,0.0,40,3,5,0,3,0,3,1,39,0
6235,47,12.817897987523251,0.0,0.0,35,3,14,2,1,1,3,0,39,0
6236,32,18.476419824026113,0.0,2.311929867334273,55,3,8,0,4,0,3,1,39,1
6237,55,20.876135497421814,0.0,0.0,50,4,5,0,5,0,3,1,39,0
6238,32,17.839560022790376,0.0,0.0,35,3,10,1,6,1,3,0,39,0
6239,48,18.35873154550308,0.0,0.0,40,3,14,2,1,1,1,0,39,0
6240,21,20.84473949334551,0.0,0.0,35,3,10,0,12,0,2,1,39,0
6241,33,18.211437306094957,0.0,0.0,40,3,7,2,10,1,3,0,39,0
6242,27,21.03231922392031,0.0,0.0,48,3,14,1,10,1,3,0,0,0
6243,47,25.70769863780392,0.0,0.0,40,3,7,1,10,1,3,0,39,0
6244,18,17.037126319752858,0.0,0.0,24,3,1,1,8,1,3,0,39,0
6245,44,24.885098280062987,0.0,0.0,60,3,10,0,3,0,3,1,39,1
6246,23,21.579847333233957,0.0,0.0,37,3,14,1,3,1,3,1,26,0
6247,18,25.16517187334287,0.0,0.0,35,3,0,1,12,1,3,0,39,0
6248,56,16.98343805598048,0.0,0.0,50,3,10,0,4,0,3,1,39,0
6249,24,23.88744858076168,0.0,0.0,35,3,8,1,1,1,3,1,39,0
6250,43,20.804016833114474,0.0,0.0,40,3,8,0,3,0,3,1,39,1
6251,23,20.985623944448104,0.0,0.0,60,3,8,1,12,1,3,0,39,0
6252,26,19.110276906713267,0.0,0.0,42,3,14,1,12,1,3,1,39,0
6253,42,18.347651137436106,0.0,0.0,40,3,10,2,12,1,3,1,39,0
6254,23,20.56377333981561,0.0,0.0,40,3,10,1,1,1,3,0,39,0
6255,53,19.771423737741344,0.0,0.0,40,4,0,0,3,0,3,1,39,0
6256,51,24.075973128742977,2.539067765255628,0.0,55,3,10,0,4,0,3,1,39,1
6257,40,25.70362170560168,0.0,0.0,25,3,10,1,8,1,3,1,39,0
6258,27,28.96742023019622,0.0,0.0,50,3,8,1,10,1,3,1,39,0
6259,24,19.682651319794047,0.0,0.0,60,2,14,2,11,1,3,1,39,0
6260,42,24.168713217404882,0.0,0.0,40,3,10,2,3,1,3,0,39,0
6261,41,20.80440553288425,0.0,0.0,40,3,10,2,1,1,3,0,39,0
6262,23,21.257819720874974,0.0,0.0,10,3,14,1,6,1,3,1,39,0
6263,42,21.30598344552046,0.0,0.0,65,4,11,0,10,0,3,1,39,0
6264,38,15.874820327791195,0.0,0.0,40,3,10,0,3,0,3,1,39,1
6265,63,25.007932223990736,0.0,0.0,30,4,5,0,5,0,3,1,39,0
6266,31,15.384996586793083,0.0,0.0,40,3,10,0,3,0,3,1,39,0
6267,18,15.7144300989009,0.0,0.0,4,4,1,1,8,1,3,0,39,0
6268,21,21.857730902377998,0.0,0.0,30,3,14,1,8,1,3,1,39,0
6269,24,17.16173188755102,0.0,0.0,40,3,8,0,10,1,0,0,30,0
6270,55,22.001666790282897,0.0,0.0,40,3,14,0,3,0,3,1,39,0
6271,20,15.647453681504828,1.6925635482034116,0.0,20,3,6,1,1,1,1,0,39,0
6272,31,19.267409800555164,0.0,0.0,30,3,14,2,12,1,3,0,39,0
6273,23,20.236159140176824,0.0,0.0,20,3,14,1,1,1,3,0,39,0
6274,35,22.250070836109852,0.0,0.0,40,3,10,0,3,0,3,1,26,0
6275,51,22.514776931643624,0.0,0.0,60,4,14,0,12,0,3,1,39,0
6276,19,20.00103117024885,0.0,0.0,30,3,14,1,11,1,3,0,39,0
6277,38,23.19454652909272,0.0,0.0,56,2,10,2,11,1,3,1,39,0
6278,52,23.501404909502714,0.0,2.333437561665346,40,2,10,0,3,0,3,1,39,0
6279,70,20.375835247664476,0.0,0.0,25,4,13,0,10,0,3,1,39,0
6280,53,23.793613135825808,0.0,0.0,40,3,0,2,3,1,3,1,39,0
6281,59,20.345773028572104,0.0,0.0,40,3,9,0,4,0,3,1,39,1
6282,39,15.968842210331768,0.0,0.0,43,3,14,0,14,0,3,1,39,0
6283,18,21.538007377637655,0.0,0.0,20,3,2,1,12,1,3,0,39,0
